TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2024-10-21 00:00:00,-2.043,-2.187,-2.008,-0.382
2024-10-21 00:01:00,-2.043,-2.584,-1.807,-0.382
2024-10-21 00:02:00,-2.145,-2.584,-1.406,-0.382
2024-10-21 00:03:00,-2.145,-2.584,-1.406,-0.382
2024-10-21 00:04:00,-2.043,-2.584,-1.406,-0.382
2024-10-21 00:05:00,-2.043,-2.584,-1.406,-0.382
2024-10-21 00:06:00,-2.043,-2.386,-1.406,-0.382
2024-10-21 00:07:00,-2.043,-2.187,-1.406,-0.382
2024-10-21 00:08:00,-2.043,-2.386,-1.406,-0.382
2024-10-21 00:09:00,-2.145,-2.584,-1.406,-0.382
2024-10-21 00:10:00,-2.349,-2.584,-1.406,-0.382
2024-10-21 00:11:00,-2.349,-2.584,-1.406,-0.382
2024-10-21 00:12:00,-2.349,-2.584,-1.406,-0.382
2024-10-21 00:13:00,-2.349,-2.584,-1.406,-0.382
2024-10-21 00:14:00,-2.349,-2.584,-1.406,-0.382
2024-10-21 00:15:00,-2.043,-1.988,-1.406,-0.382
2024-10-21 00:16:00,-2.043,-1.988,-1.406,-0.510
2024-10-21 00:17:00,-2.043,-1.988,-1.406,-0.637
2024-10-21 00:18:00,-2.043,-2.187,-1.406,-0.637
2024-10-21 00:19:00,-2.043,-2.386,-1.406,-0.764
2024-10-21 00:20:00,-2.043,-2.584,-1.406,-0.764
2024-10-21 00:21:00,-2.043,-2.386,-1.406,-0.764
2024-10-21 00:22:00,-2.043,-2.187,-1.406,-0.764
2024-10-21 00:23:00,-2.043,-1.988,-1.406,-0.510
2024-10-21 00:24:00,-2.043,-2.584,-1.406,-0.510
2024-10-21 00:25:00,-2.145,-2.584,-1.004,-0.382
2024-10-21 00:26:00,-2.145,-2.584,-0.803,-0.382
2024-10-21 00:27:00,-2.043,-2.584,-1.205,-0.382
2024-10-21 00:28:00,-2.145,-2.584,-1.205,-0.382
2024-10-21 00:29:00,-2.145,-2.584,-1.406,-0.382
2024-10-21 00:30:00,-2.043,-2.584,-1.205,-0.510
2024-10-21 00:31:00,-2.145,-2.584,-1.004,-0.510
2024-10-21 00:32:00,-2.349,-2.584,-0.602,-0.382
2024-10-21 00:33:00,-2.656,-2.584,-0.803,-0.382
2024-10-21 00:34:00,-2.758,-2.584,-1.004,-0.510
2024-10-21 00:35:00,-2.758,-2.584,-1.205,-0.510
2024-10-21 00:36:00,-2.656,-2.584,-1.406,-0.637
2024-10-21 00:37:00,-2.451,-2.584,-1.205,-0.764
2024-10-21 00:38:00,-2.349,-2.584,-1.205,-0.764
2024-10-21 00:39:00,-2.349,-2.584,-1.004,-0.764
2024-10-21 00:40:00,-2.349,-2.584,-1.004,-0.637
2024-10-21 00:41:00,-2.349,-2.584,-1.004,-0.764
2024-10-21 00:42:00,-2.349,-2.584,-1.205,-0.764
2024-10-21 00:43:00,-2.349,-2.584,-1.205,-0.764
2024-10-21 00:44:00,-2.349,-2.584,-1.406,-0.764
2024-10-21 00:45:00,-2.349,-2.584,-1.406,-0.892
2024-10-21 00:46:00,-2.349,-2.584,-1.406,-1.019
2024-10-21 00:47:00,-2.349,-2.584,-1.406,-1.019
2024-10-21 00:48:00,-2.349,-2.584,-1.205,-1.146
2024-10-21 00:49:00,-2.349,-2.584,-1.205,-1.274
2024-10-21 00:50:00,-2.349,-2.584,-1.205,-1.274
2024-10-21 00:51:00,-2.349,-2.584,-1.004,-1.274
2024-10-21 00:52:00,-2.349,-2.584,-1.205,-1.274
2024-10-21 00:53:00,-2.349,-2.584,-1.205,-1.274
2024-10-21 00:54:00,-2.349,-2.584,-1.406,-1.274
2024-10-21 00:55:00,-2.349,-2.584,-1.406,-1.274
2024-10-21 00:56:00,-2.349,-2.584,-1.406,-1.274
2024-10-21 00:57:00,-2.145,-2.584,-1.406,-1.274
2024-10-21 00:58:00,-2.145,-2.584,-1.406,-1.274
2024-10-21 00:59:00,-2.349,-2.584,-1.004,-1.274
2024-10-21 01:00:00,-2.247,-2.187,-1.205,-1.274
2024-10-21 01:01:00,-2.043,-1.988,-1.406,-1.146
2024-10-21 01:02:00,-2.043,-1.988,-1.406,-1.019
2024-10-21 01:03:00,-2.043,-1.988,-1.406,-1.019
2024-10-21 01:04:00,-2.043,-1.988,-1.406,-1.019
2024-10-21 01:05:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:06:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:07:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:08:00,-2.043,-1.988,-1.205,-0.892
2024-10-21 01:09:00,-2.043,-1.988,-1.205,-0.892
2024-10-21 01:10:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:11:00,-2.043,-2.386,-1.406,-1.019
2024-10-21 01:12:00,-2.145,-2.584,-1.406,-1.019
2024-10-21 01:13:00,-2.145,-2.187,-1.406,-1.146
2024-10-21 01:14:00,-2.043,-1.988,-1.406,-1.019
2024-10-21 01:15:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:16:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:17:00,-2.043,-1.988,-1.406,-0.764
2024-10-21 01:18:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:19:00,-2.043,-1.988,-1.004,-0.892
2024-10-21 01:20:00,-2.043,-1.988,-1.205,-0.892
2024-10-21 01:21:00,-2.043,-1.988,-1.004,-1.019
2024-10-21 01:22:00,-2.247,-2.386,-1.205,-1.019
2024-10-21 01:23:00,-2.247,-2.187,-1.205,-1.146
2024-10-21 01:24:00,-2.247,-2.584,-1.205,-1.019
2024-10-21 01:25:00,-2.349,-2.584,-1.205,-1.146
2024-10-21 01:26:00,-2.349,-2.584,-1.205,-1.146
2024-10-21 01:27:00,-2.043,-2.584,-1.406,-1.146
2024-10-21 01:28:00,-2.043,-2.584,-1.406,-1.146
2024-10-21 01:29:00,-2.043,-2.386,-1.004,-1.019
2024-10-21 01:30:00,-2.043,-2.187,-1.406,-1.019
2024-10-21 01:31:00,-2.043,-1.988,-1.205,-1.019
2024-10-21 01:32:00,-2.043,-1.988,-1.205,-1.019
2024-10-21 01:33:00,-2.043,-1.988,-1.004,-1.019
2024-10-21 01:34:00,-2.043,-1.988,-1.004,-1.019
2024-10-21 01:35:00,-2.043,-1.988,-1.406,-1.019
2024-10-21 01:36:00,-2.043,-1.988,-1.406,-1.146
2024-10-21 01:37:00,-2.043,-2.187,-1.406,-1.146
2024-10-21 01:38:00,-2.043,-2.386,-1.406,-1.146
2024-10-21 01:39:00,-2.349,-2.584,-1.406,-1.146
2024-10-21 01:40:00,-2.349,-2.187,-1.406,-1.146
2024-10-21 01:41:00,-2.349,-2.187,-1.406,-1.146
2024-10-21 01:42:00,-2.349,-2.584,-1.406,-1.019
2024-10-21 01:43:00,-2.349,-2.584,-1.406,-1.019
2024-10-21 01:44:00,-2.349,-2.584,-1.406,-0.892
2024-10-21 01:45:00,-2.349,-2.584,-1.406,-1.019
2024-10-21 01:46:00,-2.247,-1.988,-1.406,-0.892
2024-10-21 01:47:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:48:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:49:00,-2.043,-1.988,-1.406,-0.892
2024-10-21 01:50:00,-2.043,-1.988,-1.205,-1.146
2024-10-21 01:51:00,-2.043,-1.988,-0.602,-0.892
2024-10-21 01:52:00,-2.043,-1.988,-0.602,-0.892
2024-10-21 01:53:00,-2.043,-2.187,-0.803,-1.019
2024-10-21 01:54:00,-2.043,-2.584,-0.803,-1.019
2024-10-21 01:55:00,-2.349,-2.584,-0.602,-0.892
2024-10-21 01:56:00,-2.349,-2.584,-0.602,-0.764
2024-10-21 01:57:00,-2.145,-1.988,-0.803,-0.764
2024-10-21 01:58:00,-2.043,-1.988,-1.004,-0.764
2024-10-21 01:59:00,-2.043,-1.988,-0.803,-0.764
2024-10-21 02:00:00,-2.043,-1.988,-0.602,-0.764
2024-10-21 02:01:00,-2.043,-1.988,-0.602,-0.764
2024-10-21 02:02:00,-2.043,-1.988,-0.602,-0.764
2024-10-21 02:03:00,-2.043,-1.988,-0.602,-0.382
2024-10-21 02:04:00,-2.043,-1.988,-0.602,-0.382
2024-10-21 02:05:00,-2.043,-2.584,-0.602,-0.764
