TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2024-09-10 00:00:00,-1.021,-1.392,-2.008,-0.892
2024-09-10 00:01:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:02:00,-1.021,-1.392,-2.008,-1.019
2024-09-10 00:03:00,-1.021,-1.392,-2.008,-1.146
2024-09-10 00:04:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:05:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:06:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:07:00,-1.021,-1.392,-2.008,-1.146
2024-09-10 00:08:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:09:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:10:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:11:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:12:00,-1.021,-1.392,-2.008,-1.274
2024-09-10 00:13:00,-1.021,-1.392,-2.811,-1.274
2024-09-10 00:14:00,-1.021,-1.392,-3.213,-1.274
2024-09-10 00:15:00,-1.021,-0.994,-2.209,-1.274
2024-09-10 00:16:00,-1.021,-0.795,-2.008,-1.274
2024-09-10 00:17:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:18:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:19:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:20:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:21:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:22:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:23:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:24:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:25:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:26:00,-1.021,-0.596,-2.008,-1.274
2024-09-10 00:27:00,-0.919,-0.596,-2.008,-1.274
2024-09-10 00:28:00,-0.817,-0.596,-2.008,-1.274
2024-09-10 00:29:00,-0.817,-0.596,-2.008,-1.274
2024-09-10 00:30:00,-0.715,-0.596,-2.008,-1.274
2024-09-10 00:31:00,-0.715,-0.596,-2.008,-1.274
2024-09-10 00:32:00,-0.715,-0.596,-2.008,-1.274
2024-09-10 00:33:00,-0.715,-0.596,-2.008,-1.274
