TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2025-05-28 00:00:00,-2.656,-2.187,-2.610,-1.656
2025-05-28 00:01:00,-2.758,-2.386,-2.410,-1.656
2025-05-28 00:02:00,-2.758,-1.988,-2.209,-1.656
2025-05-28 00:03:00,-2.758,-1.988,-2.209,-1.656
2025-05-28 00:04:00,-2.758,-1.988,-2.008,-1.656
2025-05-28 00:05:00,-2.554,-1.988,-1.606,-1.656
2025-05-28 00:06:00,-2.349,-1.988,-2.008,-1.656
2025-05-28 00:07:00,-2.451,-1.988,-1.807,-1.656
2025-05-28 00:08:00,-2.554,-1.988,-1.606,-1.656
2025-05-28 00:09:00,-2.554,-1.988,-1.606,-1.656
2025-05-28 00:10:00,-2.758,-1.988,-2.008,-1.656
2025-05-28 00:11:00,-2.656,-1.988,-1.606,-1.656
2025-05-28 00:12:00,-2.349,-1.988,-1.807,-1.656
2025-05-28 00:13:00,-2.349,-1.988,-1.807,-1.656
2025-05-28 00:14:00,-2.349,-1.988,-1.807,-1.656
2025-05-28 00:15:00,-2.451,-1.988,-1.606,-1.656
2025-05-28 00:16:00,-2.349,-1.988,-2.008,-1.656
2025-05-28 00:17:00,-2.247,-1.988,-2.209,-1.656
2025-05-28 00:18:00,-2.043,-1.988,-2.008,-1.656
2025-05-28 00:19:00,-2.043,-1.988,-2.008,-1.656
2025-05-28 00:20:00,-2.043,-1.988,-2.209,-1.656
2025-05-28 00:21:00,-2.043,-1.988,-1.807,-1.656
2025-05-28 00:22:00,-2.043,-1.988,-2.008,-1.656
2025-05-28 00:23:00,-2.043,-1.988,-2.209,-1.656
2025-05-28 00:24:00,-2.043,-1.988,-2.410,-1.656
2025-05-28 00:25:00,-2.043,-1.988,-1.807,-1.656
2025-05-28 00:26:00,-2.043,-1.988,-2.008,-1.656
2025-05-28 00:27:00,-2.349,-1.988,-1.807,-1.656
2025-05-28 00:28:00,-2.656,-1.988,-1.807,-1.656
2025-05-28 00:29:00,-2.554,-1.988,-2.008,-1.656
2025-05-28 00:30:00,-2.349,-1.988,-2.410,-1.656
2025-05-28 00:31:00,-2.349,-1.988,-2.008,-1.656
2025-05-28 00:32:00,-2.349,-1.988,-2.209,-1.656
2025-05-28 00:33:00,-2.656,-1.988,-2.209,-1.656
2025-05-28 00:34:00,-2.554,-1.988,-2.410,-1.656
2025-05-28 00:35:00,-2.656,-1.988,-1.807,-1.656
2025-05-28 00:36:00,-2.554,-1.988,-2.410,-1.656
2025-05-28 00:37:00,-2.656,-1.988,-2.209,-1.656
2025-05-28 00:38:00,-2.451,-1.988,-2.209,-1.656
2025-05-28 00:39:00,-2.656,-1.988,-2.209,-1.656
2025-05-28 00:40:00,-2.758,-1.988,-2.610,-1.656
