TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2024-09-29 00:01:00,-2.758,-1.988,-1.406,-0.892
2024-09-29 00:02:00,-2.758,-1.988,-1.406,-0.892
2024-09-29 00:03:00,-2.758,-1.988,-1.406,-0.892
2024-09-29 00:04:00,-2.758,-1.988,-1.406,-0.892
2024-09-29 00:05:00,-2.758,-1.988,-1.406,-0.892
2024-09-29 00:06:00,-2.758,-2.187,-1.406,-0.892
2024-09-29 00:07:00,-2.962,-2.584,-1.406,-0.892
2024-09-29 00:08:00,-2.962,-2.584,-1.406,-0.892
2024-09-29 00:09:00,-3.064,-2.584,-1.406,-0.892
2024-09-29 00:10:00,-3.064,-2.584,-1.406,-0.892
2024-09-29 00:11:00,-2.962,-2.584,-1.606,-0.892
2024-09-29 00:12:00,-2.758,-2.584,-2.008,-1.274
2024-09-29 00:13:00,-2.758,-2.187,-2.209,-1.274
2024-09-29 00:14:00,-2.758,-1.988,-2.008,-1.274
2024-09-29 00:15:00,-2.758,-1.988,-2.410,-1.274
2024-09-29 00:16:00,-2.758,-1.988,-2.008,-1.274
2024-09-29 00:17:00,-2.758,-1.988,-2.008,-1.274
2024-09-29 00:18:00,-2.758,-1.988,-1.807,-1.274
2024-09-29 00:19:00,-2.758,-2.187,-2.008,-1.274
2024-09-29 00:20:00,-2.758,-2.584,-1.807,-1.274
2024-09-29 00:21:00,-2.758,-2.584,-2.008,-1.274
2024-09-29 00:22:00,-2.758,-2.584,-2.008,-1.274
2024-09-29 00:23:00,-2.758,-2.584,-2.008,-1.274
2024-09-29 00:24:00,-3.064,-2.982,-2.008,-1.274
2024-09-29 00:25:00,-3.064,-3.380,-2.008,-1.274
2024-09-29 00:26:00,-3.166,-3.181,-2.610,-1.274
2024-09-29 00:27:00,-3.064,-2.982,-2.610,-1.274
2024-09-29 00:28:00,-2.758,-2.783,-2.610,-1.274
2024-09-29 00:29:00,-2.758,-2.584,-2.610,-1.274
2024-09-29 00:30:00,-2.758,-2.584,-2.610,-1.274
2024-09-29 00:31:00,-2.758,-2.187,-2.610,-1.274
2024-09-29 00:32:00,-2.758,-1.988,-2.610,-1.401
2024-09-29 00:33:00,-2.758,-1.988,-2.610,-1.656
2024-09-29 00:34:00,-2.758,-1.988,-2.610,-1.656
2024-09-29 00:35:00,-2.758,-1.988,-2.610,-1.656
2024-09-29 00:36:00,-2.554,-1.988,-2.610,-1.656
2024-09-29 00:37:00,-2.451,-1.988,-2.610,-1.656
2024-09-29 00:38:00,-2.554,-1.988,-2.610,-1.656
2024-09-29 00:39:00,-2.349,-1.988,-2.209,-1.529
2024-09-29 00:40:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 00:41:00,-2.247,-1.988,-1.406,-1.274
2024-09-29 00:42:00,-2.145,-1.988,-1.406,-1.274
2024-09-29 00:43:00,-2.349,-1.988,-1.807,-1.274
2024-09-29 00:44:00,-2.349,-1.988,-1.606,-1.274
2024-09-29 00:45:00,-2.349,-1.988,-2.008,-1.274
2024-09-29 00:46:00,-2.349,-1.988,-2.008,-1.274
2024-09-29 00:47:00,-2.043,-1.988,-2.410,-1.274
2024-09-29 00:48:00,-2.043,-1.988,-2.610,-1.274
2024-09-29 00:49:00,-2.043,-1.988,-2.610,-1.274
2024-09-29 00:50:00,-2.043,-1.988,-2.610,-1.274
2024-09-29 00:51:00,-2.145,-1.988,-2.410,-1.274
2024-09-29 00:52:00,-2.349,-1.988,-2.209,-1.274
2024-09-29 00:53:00,-2.451,-1.988,-2.008,-1.274
2024-09-29 00:54:00,-2.656,-2.386,-2.008,-1.274
2024-09-29 00:55:00,-2.758,-2.584,-2.008,-1.274
2024-09-29 00:56:00,-2.758,-2.584,-2.008,-1.401
2024-09-29 00:57:00,-2.758,-2.386,-1.406,-1.529
2024-09-29 00:58:00,-2.758,-1.988,-1.406,-1.401
2024-09-29 00:59:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 01:00:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 01:01:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 01:02:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 01:03:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 01:04:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 01:05:00,-2.349,-1.988,-1.807,-1.274
2024-09-29 01:06:00,-2.247,-1.988,-2.008,-1.274
2024-09-29 01:07:00,-2.043,-1.988,-1.807,-1.274
2024-09-29 01:08:00,-2.043,-1.988,-1.807,-1.274
2024-09-29 01:09:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 01:10:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 01:11:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 01:12:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 01:13:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 01:14:00,-2.043,-1.988,-1.606,-1.274
2024-09-29 01:15:00,-2.145,-1.988,-1.406,-1.274
2024-09-29 01:16:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 01:17:00,-2.247,-1.988,-1.807,-1.274
2024-09-29 01:18:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 01:19:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 01:20:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 01:21:00,-2.043,-1.988,-1.606,-1.274
2024-09-29 01:22:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 01:23:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 01:24:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 01:25:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 01:26:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 01:27:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 01:28:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 01:29:00,-2.145,-1.988,-1.406,-1.274
2024-09-29 01:30:00,-2.451,-1.988,-1.406,-1.274
2024-09-29 01:31:00,-2.758,-1.988,-1.406,-1.274
2024-09-29 01:32:00,-2.758,-1.988,-1.406,-1.274
2024-09-29 01:33:00,-2.758,-1.988,-1.606,-1.274
2024-09-29 01:34:00,-2.758,-1.988,-1.807,-1.274
2024-09-29 01:35:00,-2.758,-1.988,-1.406,-1.274
2024-09-29 01:36:00,-2.554,-1.988,-1.406,-1.274
2024-09-29 01:37:00,-2.349,-1.988,-1.406,-1.274
2024-09-29 01:38:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 01:39:00,-2.043,-1.988,-1.406,-1.019
2024-09-29 01:40:00,-2.043,-1.988,-1.406,-0.892
2024-09-29 01:41:00,-2.043,-1.988,-1.406,-0.892
2024-09-29 01:42:00,-2.043,-1.988,-1.406,-0.892
2024-09-29 01:43:00,-2.043,-1.988,-1.406,-1.146
2024-09-29 01:44:00,-2.043,-1.988,-1.406,-1.019
2024-09-29 01:45:00,-2.043,-1.988,-1.406,-0.892
2024-09-29 01:46:00,-2.043,-1.988,-1.406,-0.892
2024-09-29 01:47:00,-2.043,-1.988,-1.406,-0.892
2024-09-29 01:48:00,-2.145,-1.988,-1.807,-0.892
2024-09-29 01:49:00,-2.349,-1.988,-1.606,-0.892
2024-09-29 01:50:00,-2.349,-1.988,-2.008,-1.146
2024-09-29 01:51:00,-2.349,-1.988,-2.008,-1.274
2024-09-29 01:52:00,-2.349,-1.988,-2.008,-1.274
2024-09-29 01:53:00,-2.043,-1.789,-2.008,-1.274
2024-09-29 01:54:00,-2.043,-1.392,-2.008,-1.274
2024-09-29 01:55:00,-2.043,-1.392,-2.008,-1.274
2024-09-29 01:56:00,-2.043,-1.392,-2.008,-1.274
2024-09-29 01:57:00,-1.736,-1.392,-1.807,-1.274
2024-09-29 01:58:00,-1.736,-1.392,-1.606,-1.146
2024-09-29 01:59:00,-1.736,-1.392,-2.008,-1.146
2024-09-29 02:00:00,-1.736,-1.392,-1.406,-1.146
2024-09-29 02:01:00,-1.736,-1.392,-1.406,-1.274
2024-09-29 02:02:00,-1.736,-1.392,-1.406,-1.019
2024-09-29 02:03:00,-1.736,-1.392,-1.406,-1.019
2024-09-29 02:04:00,-1.736,-1.392,-1.406,-1.019
2024-09-29 02:05:00,-1.736,-1.392,-1.406,-1.274
2024-09-29 02:06:00,-1.736,-1.392,-1.406,-1.274
2024-09-29 02:07:00,-1.736,-1.392,-1.406,-1.274
2024-09-29 02:08:00,-1.736,-1.392,-1.406,-1.274
2024-09-29 02:09:00,-1.941,-1.988,-2.008,-1.274
2024-09-29 02:10:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 02:11:00,-2.043,-1.988,-1.807,-1.274
2024-09-29 02:12:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 02:13:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 02:14:00,-2.043,-1.988,-1.406,-1.019
2024-09-29 02:15:00,-2.043,-1.988,-1.406,-0.892
2024-09-29 02:16:00,-2.043,-1.988,-1.406,-1.019
2024-09-29 02:17:00,-2.043,-1.988,-1.406,-1.019
2024-09-29 02:18:00,-2.043,-1.988,-1.406,-1.019
2024-09-29 02:19:00,-2.043,-1.988,-2.008,-1.146
2024-09-29 02:20:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 02:21:00,-2.043,-1.988,-2.008,-1.274
2024-09-29 02:22:00,-2.043,-1.988,-1.807,-1.274
2024-09-29 02:23:00,-2.043,-1.789,-1.406,-1.274
2024-09-29 02:24:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 02:25:00,-2.043,-1.789,-1.406,-1.274
2024-09-29 02:26:00,-1.941,-1.392,-1.807,-1.146
2024-09-29 02:27:00,-1.736,-1.392,-2.008,-1.274
2024-09-29 02:28:00,-1.736,-1.392,-2.610,-1.274
2024-09-29 02:29:00,-1.736,-1.392,-2.610,-1.274
2024-09-29 02:30:00,-1.736,-1.392,-2.610,-1.274
2024-09-29 02:31:00,-1.736,-1.392,-2.610,-1.274
2024-09-29 02:32:00,-1.736,-1.590,-2.610,-1.274
2024-09-29 02:33:00,-1.736,-1.988,-3.815,-1.656
2024-09-29 02:34:00,-1.736,-1.988,-4.016,-1.656
2024-09-29 02:35:00,-1.839,-1.988,-4.016,-1.783
2024-09-29 02:36:00,-2.043,-1.988,-3.815,-1.911
2024-09-29 02:37:00,-2.043,-1.988,-3.614,-1.656
2024-09-29 02:38:00,-2.043,-1.988,-4.016,-1.656
2024-09-29 02:39:00,-2.247,-1.988,-4.016,-2.038
2024-09-29 02:40:00,-2.656,-1.988,-4.016,-2.166
2024-09-29 02:41:00,-2.758,-1.988,-3.815,-2.166
2024-09-29 02:42:00,-2.758,-1.988,-2.811,-2.166
2024-09-29 02:43:00,-2.656,-1.988,-2.410,-1.911
2024-09-29 02:44:00,-2.554,-1.988,-1.606,-1.656
2024-09-29 02:45:00,-2.145,-1.988,-1.406,-1.401
2024-09-29 02:46:00,-2.145,-1.988,-1.406,-1.274
2024-09-29 02:47:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 02:48:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 02:49:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 02:50:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 02:51:00,-2.043,-1.988,-1.406,-1.274
2024-09-29 02:52:00,-2.043,-1.988,-1.606,-1.274
2024-09-29 02:53:00,-2.043,-1.988,-2.410,-1.274
2024-09-29 02:54:00,-2.043,-1.988,-2.610,-1.274
2024-09-29 02:55:00,-2.349,-1.988,-2.610,-1.274
2024-09-29 02:56:00,-2.349,-1.988,-2.610,-1.274
2024-09-29 02:57:00,-2.043,-1.988,-2.610,-1.274
2024-09-29 02:58:00,-2.043,-1.988,-2.610,-1.274
2024-09-29 02:59:00,-2.043,-1.988,-2.610,-1.274
2024-09-29 03:00:00,-2.043,-1.988,-2.610,-1.274
2024-09-29 03:01:00,-2.349,-1.988,-2.610,-1.274
2024-09-29 03:02:00,-2.451,-1.988,-2.610,-1.274
2024-09-29 03:03:00,-2.758,-1.988,-2.610,-1.274
2024-09-29 03:04:00,-2.554,-1.988,-2.610,-1.274
2024-09-29 03:05:00,-2.758,-2.187,-2.610,-1.401
2024-09-29 03:06:00,-2.758,-2.386,-2.610,-1.529
