TIMESTAMP,Global BsAs [W/m2],Difusa BsAs [W/m2],Global Ush [W/m2],Difusa Ush [W/m2]
2024-09-24 00:01:00,-2.758,-1.988,-0.602,-0.892
2024-09-24 00:02:00,-2.656,-1.988,-0.602,-0.764
2024-09-24 00:03:00,-2.554,-1.988,-0.602,-0.510
2024-09-24 00:04:00,-2.758,-1.988,-0.803,-0.382
2024-09-24 00:05:00,-2.758,-1.988,-1.406,-0.382
2024-09-24 00:06:00,-2.758,-1.988,-1.406,-0.382
2024-09-24 00:07:00,-2.758,-1.988,-1.406,-0.382
2024-09-24 00:08:00,-2.758,-1.988,-1.004,-0.382
2024-09-24 00:09:00,-2.758,-1.988,-0.803,-0.382
2024-09-24 00:10:00,-2.758,-1.988,-0.602,-0.255
2024-09-24 00:11:00,-2.758,-2.584,-0.602,-0.382
2024-09-24 00:12:00,-2.962,-2.386,-0.602,-0.382
2024-09-24 00:13:00,-2.758,-1.988,-0.201,-0.255
2024-09-24 00:14:00,-2.758,-1.988,0.000,-0.382
2024-09-24 00:15:00,-2.758,-1.988,-0.402,-0.382
2024-09-24 00:16:00,-2.758,-1.988,-0.602,-0.255
2024-09-24 00:17:00,-2.860,-1.988,-0.602,-0.382
2024-09-24 00:18:00,-2.758,-1.988,-0.402,-0.382
2024-09-24 00:19:00,-2.758,-1.988,-0.201,-0.382
2024-09-24 00:20:00,-2.758,-1.988,-0.201,-0.382
2024-09-24 00:21:00,-2.758,-1.988,0.000,-0.382
2024-09-24 00:22:00,-2.758,-1.988,0.000,-0.382
2024-09-24 00:23:00,-2.758,-1.988,-0.402,-0.382
2024-09-24 00:24:00,-2.758,-1.988,-0.201,-0.382
2024-09-24 00:25:00,-2.758,-1.988,-0.201,-0.382
2024-09-24 00:26:00,-2.758,-2.187,-0.201,-0.255
2024-09-24 00:27:00,-2.962,-2.584,-0.602,-0.255
2024-09-24 00:28:00,-3.166,-2.783,-0.602,-0.255
2024-09-24 00:29:00,-3.269,-2.783,-0.602,-0.127
2024-09-24 00:30:00,-3.064,-2.584,-0.602,-0.255
2024-09-24 00:31:00,-2.962,-2.584,-0.602,-0.255
2024-09-24 00:32:00,-2.758,-2.584,-0.402,-0.382
2024-09-24 00:33:00,-2.758,-2.584,0.000,-0.255
2024-09-24 00:34:00,-2.860,-2.584,0.000,-0.255
2024-09-24 00:35:00,-2.962,-2.584,-0.201,-0.255
2024-09-24 00:36:00,-2.860,-2.187,-0.201,-0.255
2024-09-24 00:37:00,-2.758,-1.988,-0.201,-0.255
2024-09-24 00:38:00,-2.758,-2.187,0.000,-0.255
2024-09-24 00:39:00,-2.758,-2.584,0.000,-0.382
2024-09-24 00:40:00,-2.962,-2.584,0.000,-0.255
2024-09-24 00:41:00,-2.962,-2.584,0.000,-0.382
2024-09-24 00:42:00,-3.064,-1.988,0.000,-0.382
2024-09-24 00:43:00,-2.758,-1.988,-0.201,-0.382
2024-09-24 00:44:00,-2.758,-1.988,-0.602,-0.382
2024-09-24 00:45:00,-2.758,-1.988,-0.602,-0.382
2024-09-24 00:46:00,-2.758,-1.988,-0.402,-0.382
2024-09-24 00:47:00,-2.758,-1.988,-0.402,-0.382
2024-09-24 00:48:00,-2.758,-1.988,-0.201,-0.382
2024-09-24 00:49:00,-2.758,-1.988,0.000,-0.382
2024-09-24 00:50:00,-2.758,-1.988,0.000,-0.510
2024-09-24 00:51:00,-2.758,-1.988,-0.201,-0.382
2024-09-24 00:52:00,-2.758,-1.988,-0.602,-0.382
2024-09-24 00:53:00,-2.758,-1.988,-0.402,-0.382
2024-09-24 00:54:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 00:55:00,-2.860,-1.988,-0.602,-0.510
2024-09-24 00:56:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 00:57:00,-2.758,-1.988,-0.402,-0.510
2024-09-24 00:58:00,-2.758,-1.988,0.000,-0.510
2024-09-24 00:59:00,-2.758,-1.988,-0.201,-0.510
2024-09-24 01:00:00,-2.758,-2.187,-0.602,-0.510
2024-09-24 01:01:00,-2.758,-1.988,-0.803,-0.510
2024-09-24 01:02:00,-2.758,-1.988,-1.205,-0.382
2024-09-24 01:03:00,-2.758,-1.988,-0.803,-0.382
2024-09-24 01:04:00,-2.758,-1.988,-0.602,-0.382
2024-09-24 01:05:00,-2.758,-2.386,-0.602,-0.382
2024-09-24 01:06:00,-3.064,-2.982,-0.602,-0.510
2024-09-24 01:07:00,-3.371,-3.181,-0.602,-0.637
2024-09-24 01:08:00,-3.166,-2.584,-0.602,-0.510
2024-09-24 01:09:00,-2.758,-2.584,-0.602,-0.510
2024-09-24 01:10:00,-2.758,-2.386,-0.602,-0.510
2024-09-24 01:11:00,-2.962,-2.584,-0.602,-0.510
2024-09-24 01:12:00,-3.064,-2.584,-0.602,-0.510
2024-09-24 01:13:00,-2.962,-2.584,-0.602,-0.510
2024-09-24 01:14:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 01:15:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 01:16:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 01:17:00,-2.758,-1.988,-0.602,-0.382
2024-09-24 01:18:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 01:19:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 01:20:00,-2.860,-2.584,-0.602,-0.510
2024-09-24 01:21:00,-2.860,-1.988,-0.602,-0.510
2024-09-24 01:22:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 01:23:00,-2.758,-1.988,-0.602,-0.510
2024-09-24 01:24:00,-2.758,-1.988,-0.602,-0.382
2024-09-24 01:25:00,-2.758,-1.988,-0.602,-0.382
2024-09-24 01:26:00,-2.656,-1.988,-0.602,-0.382
2024-09-24 01:27:00,-2.656,-1.988,-0.602,-0.382
2024-09-24 01:28:00,-2.758,-1.988,-0.602,-0.382
2024-09-24 01:29:00,-2.554,-1.988,-0.602,-0.382
2024-09-24 01:30:00,-2.247,-1.988,-0.602,-0.382
2024-09-24 01:31:00,-2.043,-1.988,-0.602,-0.510
2024-09-24 01:32:00,-2.043,-1.988,-0.602,-0.382
2024-09-24 01:33:00,-2.043,-1.988,-0.602,-0.382
2024-09-24 01:34:00,-2.043,-1.988,-0.602,-0.382
2024-09-24 01:35:00,-2.043,-1.789,-0.602,-0.382
2024-09-24 01:36:00,-2.043,-1.988,-0.602,-0.382
2024-09-24 01:37:00,-2.043,-1.988,-0.602,-0.382
2024-09-24 01:38:00,-2.043,-1.988,-0.602,-0.382
